Threshold,Method,Model,Num_Edges_Mean,Num_Edges_Std,Num_Nodes_Mean,Num_Nodes_Std,Modularity_Mean,Modularity_Std,Num_Communities_Mean,Num_Communities_Std,Avg_Community_Size_Mean,Avg_Community_Size_Std,Avg_Clustering_Mean,Avg_Clustering_Std,Graph_Density_Mean,Graph_Density_Std,Avg_Degree_Mean,Avg_Degree_Std,Nodes_Removed_Mean,Nodes_Removed_Std,Edges_Removed_Mean,Edges_Removed_Std,Percent_Nodes_Retained_Mean,Percent_Nodes_Retained_Std,Percent_Edges_Retained_Mean,Percent_Edges_Retained_Std,Accuracy_Mean,Accuracy_Std,Cohen_Kappa_Mean,Cohen_Kappa_Std
0.1,pagerank,GraphSAGE,263966.5,154.69216743800143,9602.75,39.24601890638081,0.8410828179970297,0.00010684969976590106,884.75,2.362907813126304,10.853642560948764,0.03823436329624087,0.6369247244795665,0.003095597029143883,0.005725978387819779,4.814511447484044e-05,54.9779984544018,0.23873702281063938,2958.25,39.24601890638081,150683.5,154.69216743800143,0.7644892922538015,0.003124434273256998,0.6366007476184734,0.00037306684538284594,0.7116390584132519,0.00229289942430388,0.4776591909766353,0.010265148321169848
0.1,stratified,GAT,232773.0,30.11090610836324,9791.5,104.87611739571598,0.838750734786995,0.00016058273800351574,903.5,4.041451884327381,10.837191742081329,0.08930948110511541,0.5821637432992091,0.0053430771407901876,0.004857576327597371,0.00010322697592920182,47.549982418353245,0.5041901323047598,2769.5,104.87611739571598,181877.0,30.11090610836324,0.7795159621049279,0.00834934459005782,0.561372241649584,7.261764405733341e-05,0.7297297297297298,0.009786375030794965,0.5405621087310551,0.013351162038490608
0.1,stratified,GCN,232773.0,30.11090610836324,9791.5,104.87611739571598,0.838750734786995,0.00016058273800351574,903.5,4.041451884327381,10.837191742081329,0.08930948110511541,0.5821637432992091,0.0053430771407901876,0.004857576327597371,0.00010322697592920182,47.549982418353245,0.5041901323047598,2769.5,104.87611739571598,181877.0,30.11090610836324,0.7795159621049279,0.00834934459005782,0.561372241649584,7.261764405733341e-05,0.7329991281604186,0.011552559843243793,0.5395721339064368,0.02135511808019086
0.1,stratified,GraphSAGE,232773.0,30.11090610836324,9791.5,104.87611739571598,0.838750734786995,0.00016058273800351574,903.5,4.041451884327381,10.837191742081329,0.08930948110511541,0.5821637432992091,0.0053430771407901876,0.004857576327597371,0.00010322697592920182,47.549982418353245,0.5041901323047598,2769.5,104.87611739571598,181877.0,30.11090610836324,0.7795159621049279,0.00834934459005782,0.561372241649584,7.261764405733341e-05,0.7260244115082825,0.0070244882099807565,0.5253995250881723,0.018396850743864584
0.2,blackhole,GAT,138021.5,338.1740183199571,8985.5,30.881493918958434,0.8479917556609367,0.00030306202366667473,994.75,3.4034296427770228,9.033054206947822,0.05640931342101251,0.3888928760572531,0.0021186069876531237,0.0034193765342204955,1.5810975436827566e-05,30.721027794523973,0.04202827287700949,3575.5,30.881493918958434,276628.5,338.1740183199571,0.7153490964095216,0.0024585219265152863,0.3328626552514169,0.0008155649784636662,0.8092850915431562,0.0037919175677709523,0.6774501351681789,0.007730573500961956
0.2,blackhole,GCN,138021.5,338.1740183199571,8985.5,30.881493918958434,0.8479917556609367,0.00030306202366667473,994.75,3.4034296427770228,9.033054206947822,0.05640931342101251,0.3888928760572531,0.0021186069876531237,0.0034193765342204955,1.5810975436827566e-05,30.721027794523973,0.04202827287700949,3575.5,30.881493918958434,276628.5,338.1740183199571,0.7153490964095216,0.0024585219265152863,0.3328626552514169,0.0008155649784636662,0.8016564952048822,0.029842734791389245,0.6622640623655682,0.05261127281213908
0.2,blackhole,GraphSAGE,138021.5,338.1740183199571,8985.5,30.881493918958434,0.8479917556609367,0.00030306202366667473,994.75,3.4034296427770228,9.033054206947822,0.05640931342101251,0.3888928760572531,0.0021186069876531237,0.0034193765342204955,1.5810975436827566e-05,30.721027794523973,0.04202827287700949,3575.5,30.881493918958434,276628.5,338.1740183199571,0.7153490964095216,0.0024585219265152863,0.3328626552514169,0.0008155649784636662,0.7763731473408892,0.0059770310378387415,0.6150193225824312,0.01980669757118956
0.2,kcenter,GAT,165860.0,0.0,8268.0,0.0,0.8567817621781532,0.0,1039.0,0.0,7.957651588065447,0.0,0.7527992480273247,0.0,0.004853144820872841,0.0,40.12094823415578,0.0,4293.0,0.0,248790.0,0.0,0.6582278481012658,0.0,0.4,0.0,0.716870095902354,0.011530607215629615,0.524683623545761,0.022361306715085363
0.2,kcenter,GCN,165860.0,0.0,8268.0,0.0,0.8567817621781532,0.0,1039.0,0.0,7.957651588065447,0.0,0.7527992480273247,0.0,0.004853144820872841,0.0,40.12094823415578,0.0,4293.0,0.0,248790.0,0.0,0.6582278481012658,0.0,0.4,0.0,0.7513077593722756,0.003923278116826523,0.5718702133927969,0.005212365828596297
0.2,kcenter,GraphSAGE,165860.0,0.0,8268.0,0.0,0.8567817621781532,0.0,1039.0,0.0,7.957651588065447,0.0,0.7527992480273247,0.0,0.004853144820872841,0.0,40.12094823415578,0.0,4293.0,0.0,248790.0,0.0,0.6582278481012658,0.0,0.4,0.0,0.7367044463818657,0.0025666262325858146,0.5347601469442711,0.007763588706668579
